"nome","uf","ano","imuno","cobertura","mun_uf"
" MATO GROSSO DO SUL"," Mato Grosso do Sul",2014,"Tetra Viral(SRC+VZ)",103.64,"UF"
" MATO GROSSO DO SUL"," Mato Grosso do Sul",2014,"DTP",129.67,"UF"
" MATO GROSSO DO SUL"," Mato Grosso do Sul",2014,"DTP REF (4 e 6 anos)",2.85,"UF"
" MATO GROSSO DO SUL"," Mato Grosso do Sul",2014,"Tríplice Bacteriana(DTP)(1º ref)",113.56,"UF"
" MATO GROSSO DO SUL"," Mato Grosso do Sul",2014,"Dupla adulto e tríplice acelular gestante",52.52,"UF"
" MATO GROSSO DO SUL"," Mato Grosso do Sul",2014,"dTpa gestante",11.54,"UF"
" MATO GROSSO DO SUL"," Mato Grosso do Sul",2014,"Tetravalente (DTP/Hib) (TETRA)",125.9,"UF"
" MATO GROSSO DO SUL"," Mato Grosso do Sul",2014,"Ignorado",166.83,"UF"
" MATO GROSSO DO SUL"," Mato Grosso do Sul",2014,"Total",110.11,"UF"
" MATO GROSSO"," Mato Grosso",2014,"BCG",111.78,"UF"
" MATO GROSSO"," Mato Grosso",2014,"Hepatite B  em crianças até 30 dias",104.25,"UF"
" MATO GROSSO"," Mato Grosso",2014,"Rotavírus Humano",97.76,"UF"
" MATO GROSSO"," Mato Grosso",2014,"Meningococo C",100.34,"UF"
" MATO GROSSO"," Mato Grosso",2014,"Hepatite B",103.23,"UF"
" MATO GROSSO"," Mato Grosso",2014,"Penta",101.47,"UF"
" MATO GROSSO"," Mato Grosso",2014,"Pneumocócica",95.5,"UF"
" MATO GROSSO"," Mato Grosso",2014,"Poliomielite",102.47,"UF"
" MATO GROSSO"," Mato Grosso",2014,"Febre Amarela",108.56,"UF"
" MATO GROSSO"," Mato Grosso",2014,"Hepatite A",58.67,"UF"
" MATO GROSSO"," Mato Grosso",2014,"Pneumocócica(1º ref)",90.5,"UF"
" MATO GROSSO"," Mato Grosso",2014,"Meningococo C (1º ref)",92.3,"UF"
" MATO GROSSO"," Mato Grosso",2014,"Poliomielite(1º ref)",88.58,"UF"
" MATO GROSSO"," Mato Grosso",2014,"Tríplice Viral  D1",120.66,"UF"
" MATO GROSSO"," Mato Grosso",2014,"Tríplice Viral  D2",100.71,"UF"
" MATO GROSSO"," Mato Grosso",2014,"Tetra Viral(SRC+VZ)",99.51,"UF"
" MATO GROSSO"," Mato Grosso",2014,"DTP",101.63,"UF"
" MATO GROSSO"," Mato Grosso",2014,"DTP REF (4 e 6 anos)",2.34,"UF"
" MATO GROSSO"," Mato Grosso",2014,"Tríplice Bacteriana(DTP)(1º ref)",88.14,"UF"
" MATO GROSSO"," Mato Grosso",2014,"Dupla adulto e tríplice acelular gestante",54.56,"UF"
" MATO GROSSO"," Mato Grosso",2014,"dTpa gestante",9.48,"UF"
" MATO GROSSO"," Mato Grosso",2014,"Tetravalente (DTP/Hib) (TETRA)",102.37,"UF"
" MATO GROSSO"," Mato Grosso",2014,"Ignorado",153.41,"UF"
" MATO GROSSO"," Mato Grosso",2014,"Total",92.61,"UF"
" GOIAS"," Goiás",2014,"BCG",115.49,"UF"
" GOIAS"," Goiás",2014,"Hepatite B  em crianças até 30 dias",78.4,"UF"
" GOIAS"," Goiás",2014,"Rotavírus Humano",96.28,"UF"
" GOIAS"," Goiás",2014,"Meningococo C",97.74,"UF"
" GOIAS"," Goiás",2014,"Hepatite B",94.71,"UF"
" GOIAS"," Goiás",2014,"Penta",93.88,"UF"
" GOIAS"," Goiás",2014,"Pneumocócica",93.13,"UF"
" GOIAS"," Goiás",2014,"Poliomielite",97.65,"UF"
" GOIAS"," Goiás",2014,"Febre Amarela",91.71,"UF"
" GOIAS"," Goiás",2014,"Hepatite A",69.18,"UF"
" GOIAS"," Goiás",2014,"Pneumocócica(1º ref)",87.96,"UF"
" GOIAS"," Goiás",2014,"Meningococo C (1º ref)",87.66,"UF"
" GOIAS"," Goiás",2014,"Poliomielite(1º ref)",87.6,"UF"
" GOIAS"," Goiás",2014,"Tríplice Viral  D1",122.14,"UF"
" GOIAS"," Goiás",2014,"Tríplice Viral  D2",92.25,"UF"
" GOIAS"," Goiás",2014,"Tetra Viral(SRC+VZ)",85.99,"UF"
" GOIAS"," Goiás",2014,"DTP",94.59,"UF"
" GOIAS"," Goiás",2014,"DTP REF (4 e 6 anos)",3.1,"UF"
" GOIAS"," Goiás",2014,"Tríplice Bacteriana(DTP)(1º ref)",85.54,"UF"
" GOIAS"," Goiás",2014,"Dupla adulto e tríplice acelular gestante",29.77,"UF"
" GOIAS"," Goiás",2014,"dTpa gestante",6.42,"UF"
" GOIAS"," Goiás",2014,"Tetravalente (DTP/Hib) (TETRA)",93.96,"UF"
" GOIAS"," Goiás",2014,"Ignorado",150.9,"UF"
" GOIAS"," Goiás",2014,"Total",86.63,"UF"
" DISTRITO FEDERAL"," Distrito Federal",2014,"BCG",113.52,"UF"
" DISTRITO FEDERAL"," Distrito Federal",2014,"Hepatite B  em crianças até 30 dias",126.2,"UF"
" DISTRITO FEDERAL"," Distrito Federal",2014,"Rotavírus Humano",91.84,"UF"
" DISTRITO FEDERAL"," Distrito Federal",2014,"Meningococo C",98.06,"UF"
" DISTRITO FEDERAL"," Distrito Federal",2014,"Hepatite B",94.44,"UF"
" DISTRITO FEDERAL"," Distrito Federal",2014,"Penta",92.6,"UF"
" DISTRITO FEDERAL"," Distrito Federal",2014,"Pneumocócica",102.41,"UF"
" DISTRITO FEDERAL"," Distrito Federal",2014,"Poliomielite",94.34,"UF"
" DISTRITO FEDERAL"," Distrito Federal",2014,"Febre Amarela",90.51,"UF"
" DISTRITO FEDERAL"," Distrito Federal",2014,"Hepatite A",82.97,"UF"
" DISTRITO FEDERAL"," Distrito Federal",2014,"Pneumocócica(1º ref)",91.81,"UF"
" DISTRITO FEDERAL"," Distrito Federal",2014,"Meningococo C (1º ref)",87.08,"UF"
" DISTRITO FEDERAL"," Distrito Federal",2014,"Poliomielite(1º ref)",82.85,"UF"
" DISTRITO FEDERAL"," Distrito Federal",2014,"Tríplice Viral  D1",104.91,"UF"
" DISTRITO FEDERAL"," Distrito Federal",2014,"Tríplice Viral  D2",97.29,"UF"
" DISTRITO FEDERAL"," Distrito Federal",2014,"Tetra Viral(SRC+VZ)",93.36,"UF"
" DISTRITO FEDERAL"," Distrito Federal",2014,"DTP",95.24,"UF"
" DISTRITO FEDERAL"," Distrito Federal",2014,"DTP REF (4 e 6 anos)",3.14,"UF"
" DISTRITO FEDERAL"," Distrito Federal",2014,"Tríplice Bacteriana(DTP)(1º ref)",87.27,"UF"
" DISTRITO FEDERAL"," Distrito Federal",2014,"Dupla adulto e tríplice acelular gestante",65.42,"UF"
" DISTRITO FEDERAL"," Distrito Federal",2014,"dTpa gestante",19.12,"UF"
" DISTRITO FEDERAL"," Distrito Federal",2014,"Tetravalente (DTP/Hib) (TETRA)",98.57,"UF"
" DISTRITO FEDERAL"," Distrito Federal",2014,"Ignorado",132.14,"UF"
" DISTRITO FEDERAL"," Distrito Federal",2014,"Total",89.33,"UF"
" AMAZONAS"," Amazonas",2015,"BCG",110.79,"UF"
" AMAZONAS"," Amazonas",2015,"Hepatite B  em crianças até 30 dias",101.09,"UF"
" AMAZONAS"," Amazonas",2015,"Rotavírus Humano",88.88,"UF"
" AMAZONAS"," Amazonas",2015,"Meningococo C",94.91,"UF"
" AMAZONAS"," Amazonas",2015,"Hepatite B",95.21,"UF"
" AMAZONAS"," Amazonas",2015,"Penta",94.61,"UF"
" AMAZONAS"," Amazonas",2015,"Pneumocócica",84.54,"UF"
" AMAZONAS"," Amazonas",2015,"Poliomielite",104.8,"UF"
" AMAZONAS"," Amazonas",2015,"Febre Amarela",92.52,"UF"
" AMAZONAS"," Amazonas",2015,"Hepatite A",97.74,"UF"
" AMAZONAS"," Amazonas",2015,"Pneumocócica(1º ref)",79.07,"UF"
" AMAZONAS"," Amazonas",2015,"Meningococo C (1º ref)",80.67,"UF"
" AMAZONAS"," Amazonas",2015,"Poliomielite(1º ref)",82.98,"UF"
" AMAZONAS"," Amazonas",2015,"Tríplice Viral  D1",95.42,"UF"
" AMAZONAS"," Amazonas",2015,"Tríplice Viral  D2",78.17,"UF"
" AMAZONAS"," Amazonas",2015,"Tetra Viral(SRC+VZ)",77.43,"UF"
" AMAZONAS"," Amazonas",2015,"DTP",94.65,"UF"
" AMAZONAS"," Amazonas",2015,"Tríplice Bacteriana(DTP)(1º ref)",78.68,"UF"
" AMAZONAS"," Amazonas",2015,"Dupla adulto e tríplice acelular gestante",51.92,"UF"
" AMAZONAS"," Amazonas",2015,"dTpa gestante",49.29,"UF"
" AMAZONAS"," Amazonas",2015,"Tetravalente (DTP/Hib) (TETRA)",93.31,"UF"
" AMAZONAS"," Amazonas",2015,"Ignorado",175.09,"UF"
" AMAZONAS"," Amazonas",2015,"Total",94.95,"UF"
" RORAIMA"," Roraima",2015,"BCG",110.55,"UF"
" RORAIMA"," Roraima",2015,"Hepatite B  em crianças até 30 dias",74.28,"UF"
" RORAIMA"," Roraima",2015,"Rotavírus Humano",94.18,"UF"
" RORAIMA"," Roraima",2015,"Meningococo C",95.34,"UF"
" RORAIMA"," Roraima",2015,"Hepatite B",97.26,"UF"
" RORAIMA"," Roraima",2015,"Penta",96.71,"UF"
" RORAIMA"," Roraima",2015,"Pneumocócica",89.86,"UF"
" RORAIMA"," Roraima",2015,"Poliomielite",112.28,"UF"
" RORAIMA"," Roraima",2015,"Febre Amarela",93.64,"UF"
" RORAIMA"," Roraima",2015,"Hepatite A",98.21,"UF"
" RORAIMA"," Roraima",2015,"Pneumocócica(1º ref)",90.61,"UF"
" RORAIMA"," Roraima",2015,"Meningococo C (1º ref)",88.63,"UF"
" RORAIMA"," Roraima",2015,"Poliomielite(1º ref)",99.15,"UF"
" RORAIMA"," Roraima",2015,"Tríplice Viral  D1",108.45,"UF"
" RORAIMA"," Roraima",2015,"Tríplice Viral  D2",92.42,"UF"
" RORAIMA"," Roraima",2015,"Tetra Viral(SRC+VZ)",92.53,"UF"
" RORAIMA"," Roraima",2015,"DTP",96.87,"UF"
" RORAIMA"," Roraima",2015,"Tríplice Bacteriana(DTP)(1º ref)",88.27,"UF"
" RORAIMA"," Roraima",2015,"Dupla adulto e tríplice acelular gestante",52.24,"UF"
" RORAIMA"," Roraima",2015,"dTpa gestante",43.67,"UF"
" RORAIMA"," Roraima",2015,"Tetravalente (DTP/Hib) (TETRA)",97.62,"UF"
" RORAIMA"," Roraima",2015,"Ignorado",251.39,"UF"
" RORAIMA"," Roraima",2015,"Total",105.27,"UF"
" PARA"," Pará",2015,"BCG",94.87,"UF"
" PARA"," Pará",2015,"Hepatite B  em crianças até 30 dias",81.63,"UF"
" PARA"," Pará",2015,"Rotavírus Humano",72.51,"UF"
" PARA"," Pará",2015,"Meningococo C",76.55,"UF"
" PARA"," Pará",2015,"Hepatite B",73.63,"UF"
" PARA"," Pará",2015,"Penta",73.13,"UF"
" PARA"," Pará",2015,"Pneumocócica",60.36,"UF"
" PARA"," Pará",2015,"Poliomielite",72.09,"UF"
" PARA"," Pará",2015,"Febre Amarela",57.71,"UF"
" PARA"," Pará",2015,"Hepatite A",73.83,"UF"
" PARA"," Pará",2015,"Pneumocócica(1º ref)",61.61,"UF"
" PARA"," Pará",2015,"Meningococo C (1º ref)",61.71,"UF"
" PARA"," Pará",2015,"Poliomielite(1º ref)",58.78,"UF"
" PARA"," Pará",2015,"Tríplice Viral  D1",71.92,"UF"
" PARA"," Pará",2015,"Tríplice Viral  D2",45.78,"UF"
" PARA"," Pará",2015,"Tetra Viral(SRC+VZ)",37.78,"UF"
" PARA"," Pará",2015,"DTP",73.15,"UF"
" PARA"," Pará",2015,"Tríplice Bacteriana(DTP)(1º ref)",60.52,"UF"
" PARA"," Pará",2015,"Dupla adulto e tríplice acelular gestante",14.44,"UF"
" PARA"," Pará",2015,"dTpa gestante",9.71,"UF"
" PARA"," Pará",2015,"Tetravalente (DTP/Hib) (TETRA)",72.65,"UF"
" PARA"," Pará",2015,"Ignorado",134.96,"UF"
" PARA"," Pará",2015,"Total",67.51,"UF"
" AMAPA"," Amapá",2015,"BCG",121.56,"UF"
" AMAPA"," Amapá",2015,"Hepatite B  em crianças até 30 dias",97.87,"UF"
" AMAPA"," Amapá",2015,"Rotavírus Humano",82.33,"UF"
" AMAPA"," Amapá",2015,"Meningococo C",88.76,"UF"
" AMAPA"," Amapá",2015,"Hepatite B",85.74,"UF"
" AMAPA"," Amapá",2015,"Penta",84.65,"UF"
" AMAPA"," Amapá",2015,"Pneumocócica",69.18,"UF"
" AMAPA"," Amapá",2015,"Poliomielite",92.38,"UF"
" AMAPA"," Amapá",2015,"Febre Amarela",76.8,"UF"
" AMAPA"," Amapá",2015,"Hepatite A",88.47,"UF"
" AMAPA"," Amapá",2015,"Pneumocócica(1º ref)",65.34,"UF"
" AMAPA"," Amapá",2015,"Meningococo C (1º ref)",72.77,"UF"
" AMAPA"," Amapá",2015,"Poliomielite(1º ref)",73.15,"UF"
" AMAPA"," Amapá",2015,"Tríplice Viral  D1",89.02,"UF"
" AMAPA"," Amapá",2015,"Tríplice Viral  D2",74.65,"UF"
" AMAPA"," Amapá",2015,"Tetra Viral(SRC+VZ)",71.14,"UF"
" AMAPA"," Amapá",2015,"DTP",84.67,"UF"
" AMAPA"," Amapá",2015,"Tríplice Bacteriana(DTP)(1º ref)",73.06,"UF"
" AMAPA"," Amapá",2015,"Dupla adulto e tríplice acelular gestante",53.81,"UF"
" AMAPA"," Amapá",2015,"dTpa gestante",41.29,"UF"
" AMAPA"," Amapá",2015,"Tetravalente (DTP/Hib) (TETRA)",80.87,"UF"
" AMAPA"," Amapá",2015,"Ignorado",193.82,"UF"
" AMAPA"," Amapá",2015,"Total",88.75,"UF"
" TOCANTINS"," Tocantins",2015,"BCG",107.48,"UF"
" TOCANTINS"," Tocantins",2015,"Hepatite B  em crianças até 30 dias",94.35,"UF"
" TOCANTINS"," Tocantins",2015,"Rotavírus Humano",97.73,"UF"
" TOCANTINS"," Tocantins",2015,"Meningococo C",98.73,"UF"
" TOCANTINS"," Tocantins",2015,"Hepatite B",100,"UF"
" TOCANTINS"," Tocantins",2015,"Penta",98.7,"UF"
" TOCANTINS"," Tocantins",2015,"Pneumocócica",93.92,"UF"
" TOCANTINS"," Tocantins",2015,"Poliomielite",97.22,"UF"
" TOCANTINS"," Tocantins",2015,"Febre Amarela",83.28,"UF"
" TOCANTINS"," Tocantins",2015,"Hepatite A",94.52,"UF"
" TOCANTINS"," Tocantins",2015,"Pneumocócica(1º ref)",86.36,"UF"
" TOCANTINS"," Tocantins",2015,"Meningococo C (1º ref)",83.17,"UF"
" TOCANTINS"," Tocantins",2015,"Poliomielite(1º ref)",76.89,"UF"
" TOCANTINS"," Tocantins",2015,"Tríplice Viral  D1",94.7,"UF"
" TOCANTINS"," Tocantins",2015,"Tríplice Viral  D2",61.33,"UF"
" TOCANTINS"," Tocantins",2015,"Tetra Viral(SRC+VZ)",52.17,"UF"
" TOCANTINS"," Tocantins",2015,"DTP",98.76,"UF"
" TOCANTINS"," Tocantins",2015,"Tríplice Bacteriana(DTP)(1º ref)",83.28,"UF"
" TOCANTINS"," Tocantins",2015,"Dupla adulto e tríplice acelular gestante",15.24,"UF"
" TOCANTINS"," Tocantins",2015,"dTpa gestante",16.55,"UF"
" TOCANTINS"," Tocantins",2015,"Tetravalente (DTP/Hib) (TETRA)",96.74,"UF"
" TOCANTINS"," Tocantins",2015,"Ignorado",231.4,"UF"
" TOCANTINS"," Tocantins",2015,"Total",92.37,"UF"
" MARANHAO"," Maranhão",2015,"BCG",103.64,"UF"
" MARANHAO"," Maranhão",2015,"Hepatite B  em crianças até 30 dias",93.2,"UF"
" MARANHAO"," Maranhão",2015,"Rotavírus Humano",90.71,"UF"
" MARANHAO"," Maranhão",2015,"Meningococo C",92.53,"UF"
" MARANHAO"," Maranhão",2015,"Hepatite B",92.09,"UF"
" MARANHAO"," Maranhão",2015,"Penta",91.67,"UF"
" MARANHAO"," Maranhão",2015,"Pneumocócica",84.05,"UF"
" MARANHAO"," Maranhão",2015,"Poliomielite",100.02,"UF"
" MARANHAO"," Maranhão",2015,"Febre Amarela",87.32,"UF"
" MARANHAO"," Maranhão",2015,"Hepatite A",91.82,"UF"
" MARANHAO"," Maranhão",2015,"Pneumocócica(1º ref)",76.56,"UF"
" MARANHAO"," Maranhão",2015,"Meningococo C (1º ref)",77.06,"UF"
" MARANHAO"," Maranhão",2015,"Poliomielite(1º ref)",77.12,"UF"
" MARANHAO"," Maranhão",2015,"Tríplice Viral  D1",90.47,"UF"
" MARANHAO"," Maranhão",2015,"Tríplice Viral  D2",74.36,"UF"
" MARANHAO"," Maranhão",2015,"Tetra Viral(SRC+VZ)",72.06,"UF"
" MARANHAO"," Maranhão",2015,"DTP",91.8,"UF"
" MARANHAO"," Maranhão",2015,"Tríplice Bacteriana(DTP)(1º ref)",79.95,"UF"
" MARANHAO"," Maranhão",2015,"Dupla adulto e tríplice acelular gestante",47.52,"UF"
" MARANHAO"," Maranhão",2015,"dTpa gestante",40.72,"UF"
" MARANHAO"," Maranhão",2015,"Tetravalente (DTP/Hib) (TETRA)",90.15,"UF"
" MARANHAO"," Maranhão",2015,"Ignorado",220.34,"UF"
" MARANHAO"," Maranhão",2015,"Total",94.4,"UF"
" PIAUI"," Piauí",2015,"BCG",86.27,"UF"
" PIAUI"," Piauí",2015,"Hepatite B  em crianças até 30 dias",81.03,"UF"
" PIAUI"," Piauí",2015,"Rotavírus Humano",85.48,"UF"
" PIAUI"," Piauí",2015,"Meningococo C",87.43,"UF"
" PIAUI"," Piauí",2015,"Hepatite B",82.37,"UF"
" PIAUI"," Piauí",2015,"Penta",82.04,"UF"
" PIAUI"," Piauí",2015,"Pneumocócica",82.38,"UF"
" PIAUI"," Piauí",2015,"Poliomielite",80.92,"UF"
" PIAUI"," Piauí",2015,"Febre Amarela",74.2,"UF"
" PIAUI"," Piauí",2015,"Hepatite A",87.08,"UF"
" PIAUI"," Piauí",2015,"Pneumocócica(1º ref)",78.49,"UF"
" PIAUI"," Piauí",2015,"Meningococo C (1º ref)",76.34,"UF"
" PIAUI"," Piauí",2015,"Poliomielite(1º ref)",61.01,"UF"
" PIAUI"," Piauí",2015,"Tríplice Viral  D1",81.22,"UF"
" PIAUI"," Piauí",2015,"Tríplice Viral  D2",62.91,"UF"
" PIAUI"," Piauí",2015,"Tetra Viral(SRC+VZ)",48.23,"UF"
" PIAUI"," Piauí",2015,"DTP",82.32,"UF"
" PIAUI"," Piauí",2015,"Tríplice Bacteriana(DTP)(1º ref)",75.27,"UF"
" PIAUI"," Piauí",2015,"Dupla adulto e tríplice acelular gestante",19.58,"UF"
" PIAUI"," Piauí",2015,"dTpa gestante",15.05,"UF"
" PIAUI"," Piauí",2015,"Tetravalente (DTP/Hib) (TETRA)",85.15,"UF"
" PIAUI"," Piauí",2015,"Ignorado",193.29,"UF"
" PIAUI"," Piauí",2015,"Total",80.68,"UF"
" CEARA"," Ceará",2015,"BCG",114.62,"UF"
" CEARA"," Ceará",2015,"Hepatite B  em crianças até 30 dias",96.59,"UF"
" CEARA"," Ceará",2015,"Rotavírus Humano",107.6,"UF"
" CEARA"," Ceará",2015,"Meningococo C",110.05,"UF"
" CEARA"," Ceará",2015,"Hepatite B",108.66,"UF"
" CEARA"," Ceará",2015,"Penta",106.69,"UF"
" CEARA"," Ceará",2015,"Pneumocócica",106.34,"UF"
" CEARA"," Ceará",2015,"Poliomielite",113.68,"UF"
" CEARA"," Ceará",2015,"Febre Amarela",0.36,"UF"
" CEARA"," Ceará",2015,"Hepatite A",102.26,"UF"
" CEARA"," Ceará",2015,"Pneumocócica(1º ref)",102.2,"UF"
" CEARA"," Ceará",2015,"Meningococo C (1º ref)",101.32,"UF"
" CEARA"," Ceará",2015,"Poliomielite(1º ref)",105.14,"UF"
" CEARA"," Ceará",2015,"Tríplice Viral  D1",110.83,"UF"
" CEARA"," Ceará",2015,"Tríplice Viral  D2",93.98,"UF"
" CEARA"," Ceará",2015,"Tetra Viral(SRC+VZ)",94.42,"UF"
" CEARA"," Ceará",2015,"DTP",106.8,"UF"
" CEARA"," Ceará",2015,"Tríplice Bacteriana(DTP)(1º ref)",97.43,"UF"
" CEARA"," Ceará",2015,"Dupla adulto e tríplice acelular gestante",74.5,"UF"
" CEARA"," Ceará",2015,"dTpa gestante",57.4,"UF"
" CEARA"," Ceará",2015,"Tetravalente (DTP/Hib) (TETRA)",106.55,"UF"
" CEARA"," Ceará",2015,"Ignorado",228.68,"UF"
" CEARA"," Ceará",2015,"Total",107.71,"UF"
" RIO GRANDE DO NORTE"," Rio Grande do Norte",2015,"BCG",105.9,"UF"
" RIO GRANDE DO NORTE"," Rio Grande do Norte",2015,"Hepatite B  em crianças até 30 dias",94.42,"UF"
" RIO GRANDE DO NORTE"," Rio Grande do Norte",2015,"Rotavírus Humano",89.86,"UF"
" RIO GRANDE DO NORTE"," Rio Grande do Norte",2015,"Meningococo C",95.23,"UF"
" RIO GRANDE DO NORTE"," Rio Grande do Norte",2015,"Hepatite B",91.01,"UF"
" RIO GRANDE DO NORTE"," Rio Grande do Norte",2015,"Penta",90.58,"UF"
" RIO GRANDE DO NORTE"," Rio Grande do Norte",2015,"Pneumocócica",89.02,"UF"
" RIO GRANDE DO NORTE"," Rio Grande do Norte",2015,"Poliomielite",97.64,"UF"
" RIO GRANDE DO NORTE"," Rio Grande do Norte",2015,"Febre Amarela",0.38,"UF"
" RIO GRANDE DO NORTE"," Rio Grande do Norte",2015,"Hepatite A",87.97,"UF"
" RIO GRANDE DO NORTE"," Rio Grande do Norte",2015,"Pneumocócica(1º ref)",84.08,"UF"
" RIO GRANDE DO NORTE"," Rio Grande do Norte",2015,"Meningococo C (1º ref)",86.11,"UF"
" RIO GRANDE DO NORTE"," Rio Grande do Norte",2015,"Poliomielite(1º ref)",82.64,"UF"
" RIO GRANDE DO NORTE"," Rio Grande do Norte",2015,"Tríplice Viral  D1",94.98,"UF"
" RIO GRANDE DO NORTE"," Rio Grande do Norte",2015,"Tríplice Viral  D2",79.89,"UF"
" RIO GRANDE DO NORTE"," Rio Grande do Norte",2015,"Tetra Viral(SRC+VZ)",79.93,"UF"
" RIO GRANDE DO NORTE"," Rio Grande do Norte",2015,"DTP",90.8,"UF"
" RIO GRANDE DO NORTE"," Rio Grande do Norte",2015,"Tríplice Bacteriana(DTP)(1º ref)",83.25,"UF"
" RIO GRANDE DO NORTE"," Rio Grande do Norte",2015,"Dupla adulto e tríplice acelular gestante",55.24,"UF"
" RIO GRANDE DO NORTE"," Rio Grande do Norte",2015,"dTpa gestante",41.42,"UF"
" RIO GRANDE DO NORTE"," Rio Grande do Norte",2015,"Tetravalente (DTP/Hib) (TETRA)",95.51,"UF"
" RIO GRANDE DO NORTE"," Rio Grande do Norte",2015,"Ignorado",162.76,"UF"
" RIO GRANDE DO NORTE"," Rio Grande do Norte",2015,"Total",89.17,"UF"
" PARAIBA"," Paraíba",2015,"BCG",105.73,"UF"
" PARAIBA"," Paraíba",2015,"Hepatite B  em crianças até 30 dias",87.11,"UF"
" PARAIBA"," Paraíba",2015,"Rotavírus Humano",92.51,"UF"
" PARAIBA"," Paraíba",2015,"Meningococo C",94.18,"UF"
" PARAIBA"," Paraíba",2015,"Hepatite B",95.19,"UF"
" PARAIBA"," Paraíba",2015,"Penta",93.55,"UF"
" PARAIBA"," Paraíba",2015,"Pneumocócica",92.05,"UF"
" PARAIBA"," Paraíba",2015,"Poliomielite",96.12,"UF"
" PARAIBA"," Paraíba",2015,"Febre Amarela",0.58,"UF"
" PARAIBA"," Paraíba",2015,"Hepatite A",83.36,"UF"
" PARAIBA"," Paraíba",2015,"Pneumocócica(1º ref)",81.12,"UF"
" PARAIBA"," Paraíba",2015,"Meningococo C (1º ref)",77.87,"UF"
" PARAIBA"," Paraíba",2015,"Poliomielite(1º ref)",75.59,"UF"
" PARAIBA"," Paraíba",2015,"Tríplice Viral  D1",93.67,"UF"
" PARAIBA"," Paraíba",2015,"Tríplice Viral  D2",64.46,"UF"
" PARAIBA"," Paraíba",2015,"Tetra Viral(SRC+VZ)",57.99,"UF"
" PARAIBA"," Paraíba",2015,"DTP",93.65,"UF"
" PARAIBA"," Paraíba",2015,"Tríplice Bacteriana(DTP)(1º ref)",73.19,"UF"
" PARAIBA"," Paraíba",2015,"Dupla adulto e tríplice acelular gestante",32.21,"UF"
" PARAIBA"," Paraíba",2015,"dTpa gestante",29.79,"UF"
" PARAIBA"," Paraíba",2015,"Tetravalente (DTP/Hib) (TETRA)",90.8,"UF"
" PARAIBA"," Paraíba",2015,"Ignorado",189.23,"UF"
" PARAIBA"," Paraíba",2015,"Total",86.34,"UF"
" PERNAMBUCO"," Pernambuco",2015,"BCG",110.06,"UF"
" PERNAMBUCO"," Pernambuco",2015,"Hepatite B  em crianças até 30 dias",87.25,"UF"
" PERNAMBUCO"," Pernambuco",2015,"Rotavírus Humano",100.78,"UF"
" PERNAMBUCO"," Pernambuco",2015,"Meningococo C",102.53,"UF"
" PERNAMBUCO"," Pernambuco",2015,"Hepatite B",104.38,"UF"
" PERNAMBUCO"," Pernambuco",2015,"Penta",103.59,"UF"
" PERNAMBUCO"," Pernambuco",2015,"Pneumocócica",101.07,"UF"
" PERNAMBUCO"," Pernambuco",2015,"Poliomielite",109.29,"UF"
" PERNAMBUCO"," Pernambuco",2015,"Febre Amarela",0.5,"UF"
" PERNAMBUCO"," Pernambuco",2015,"Hepatite A",96.59,"UF"
" PERNAMBUCO"," Pernambuco",2015,"Pneumocócica(1º ref)",91.6,"UF"
" PERNAMBUCO"," Pernambuco",2015,"Meningococo C (1º ref)",93.92,"UF"
" PERNAMBUCO"," Pernambuco",2015,"Poliomielite(1º ref)",97.16,"UF"
" PERNAMBUCO"," Pernambuco",2015,"Tríplice Viral  D1",97.81,"UF"
" PERNAMBUCO"," Pernambuco",2015,"Tríplice Viral  D2",87.36,"UF"
" PERNAMBUCO"," Pernambuco",2015,"Tetra Viral(SRC+VZ)",85.85,"UF"
" PERNAMBUCO"," Pernambuco",2015,"DTP",103.69,"UF"
" PERNAMBUCO"," Pernambuco",2015,"Tríplice Bacteriana(DTP)(1º ref)",93.27,"UF"
" PERNAMBUCO"," Pernambuco",2015,"Dupla adulto e tríplice acelular gestante",66.24,"UF"
" PERNAMBUCO"," Pernambuco",2015,"dTpa gestante",59.77,"UF"
" PERNAMBUCO"," Pernambuco",2015,"Tetravalente (DTP/Hib) (TETRA)",102.17,"UF"
" PERNAMBUCO"," Pernambuco",2015,"Ignorado",213.5,"UF"
" PERNAMBUCO"," Pernambuco",2015,"Total",101.09,"UF"
" ALAGOAS"," Alagoas",2015,"BCG",102.18,"UF"
" ALAGOAS"," Alagoas",2015,"Hepatite B  em crianças até 30 dias",93.04,"UF"
" ALAGOAS"," Alagoas",2015,"Rotavírus Humano",90.1,"UF"
" ALAGOAS"," Alagoas",2015,"Meningococo C",95.3,"UF"
" ALAGOAS"," Alagoas",2015,"Hepatite B",92.53,"UF"
" ALAGOAS"," Alagoas",2015,"Penta",91.4,"UF"
" ALAGOAS"," Alagoas",2015,"Pneumocócica",88.29,"UF"
" ALAGOAS"," Alagoas",2015,"Poliomielite",94.25,"UF"
" ALAGOAS"," Alagoas",2015,"Febre Amarela",0.51,"UF"
" ALAGOAS"," Alagoas",2015,"Hepatite A",98.05,"UF"
" ALAGOAS"," Alagoas",2015,"Pneumocócica(1º ref)",84.17,"UF"
" ALAGOAS"," Alagoas",2015,"Meningococo C (1º ref)",75.64,"UF"
" ALAGOAS"," Alagoas",2015,"Poliomielite(1º ref)",80.99,"UF"
